eating_candy,cheerfulness,agitation,concentration,rumination,self_worth
-0.841591207,-0.850451911,0.590146446,-0.961194698,1.53173579,-0.632407179
-0.838959195,-0.848001939,0.589654365,-0.958900419,1.531381236,-0.631162355
-0.836327184,-0.845551967,0.589162285,-0.956606139,1.531026683,-0.629917532
-0.833695172,-0.843101994,0.588670204,-0.954311859,1.530672129,-0.628672708
-0.831063161,-0.840652022,0.588178124,-0.952017579,1.530317575,-0.627427885
-0.828431149,-0.83820205,0.587686043,-0.9497233,1.529963021,-0.626183061
-0.825799138,-0.835752078,0.587193963,-0.94742902,1.529608468,-0.624938238
-0.823167126,-0.833302105,0.586701882,-0.94513474,1.529253914,-0.623693414
-0.820535115,-0.830852133,0.586209802,-0.942840461,1.52889936,-0.622448591
-0.817903103,-0.828402161,0.585717721,-0.940546181,1.528544806,-0.621203767
-0.815271092,-0.825952188,0.585225641,-0.938251901,1.528190252,-0.619958944
-0.81263908,-0.823502216,0.58473356,-0.935957621,1.527835699,-0.61871412
-0.810007069,-0.821052244,0.58424148,-0.933663342,1.527481145,-0.617469297
-0.807375057,-0.818602271,0.583749399,-0.931369062,1.527126591,-0.616224473
-0.804743046,-0.816152299,0.583257319,-0.929074782,1.526772037,-0.61497965
-0.802111034,-0.813702327,0.582765238,-0.926780502,1.526417484,-0.613734826
-0.799479023,-0.811252355,0.582273158,-0.924486223,1.52606293,-0.612490003
-0.796847011,-0.808802382,0.581781077,-0.922191943,1.525708376,-0.611245179
-0.794215,-0.80635241,0.581288997,-0.919897663,1.525353822,-0.610000356
-0.791582988,-0.803902438,0.580796916,-0.917603383,1.524999269,-0.608755532
-0.788950977,-0.801452465,0.580304836,-0.915309104,1.524644715,-0.607510709
-0.786318965,-0.799002493,0.579812755,-0.913014824,1.524290161,-0.606265885
-0.783686954,-0.796552521,0.579320675,-0.910720544,1.523935607,-0.605021062
-0.781054942,-0.794102548,0.578828594,-0.908426265,1.523581053,-0.603776238
-0.778422931,-0.791652576,0.578336514,-0.906131985,1.5232265,-0.602531415
-0.775790919,-0.789202604,0.577844433,-0.903837705,1.522871946,-0.601286591
-0.773158908,-0.786752632,0.577352353,-0.901543425,1.522517392,-0.600041768
-0.770526896,-0.784302659,0.576860272,-0.899249146,1.522162838,-0.598796944
-0.767894885,-0.781852687,0.576368192,-0.896954866,1.521808285,-0.597552121
-0.765262873,-0.779402715,0.575876111,-0.894660586,1.521453731,-0.596307297
-0.762630862,-0.776952742,0.575384031,-0.892366306,1.521099177,-0.595062474
-0.75999885,-0.77450277,0.57489195,-0.890072027,1.520744623,-0.59381765
-0.757366839,-0.772052798,0.57439987,-0.887777747,1.52039007,-0.592572827
-0.754734827,-0.769602825,0.573907789,-0.885483467,1.520035516,-0.591328003
-0.752102816,-0.767152853,0.573415709,-0.883189187,1.519680962,-0.59008318
-0.749470804,-0.764702881,0.572923628,-0.880894908,1.519326408,-0.588838356
-0.746838793,-0.762252909,0.572431548,-0.878600628,1.518971855,-0.587593533
-0.744206781,-0.759802936,0.571939467,-0.876306348,1.518617301,-0.586348709
-0.74157477,-0.757352964,0.571447387,-0.874012069,1.518262747,-0.585103886
-0.738942758,-0.754902992,0.570955306,-0.871717789,1.517908193,-0.583859062
-0.736310747,-0.752453019,0.570463226,-0.869423509,1.517553639,-0.582614239
-0.733678735,-0.750003047,0.569971145,-0.867129229,1.517199086,-0.581369415
-0.731046724,-0.747553075,0.569479065,-0.86483495,1.516844532,-0.580124592
-0.728414712,-0.745103102,0.568986984,-0.86254067,1.516489978,-0.578879768
-0.725782701,-0.74265313,0.568494904,-0.86024639,1.516135424,-0.577634945
-0.723150689,-0.740203158,0.568002823,-0.85795211,1.515780871,-0.576390121
-0.720518678,-0.737753186,0.567510743,-0.855657831,1.515426317,-0.575145298
-0.717886666,-0.735303213,0.567018662,-0.853363551,1.515071763,-0.573900474
-0.715254655,-0.732853241,0.566526582,-0.851069271,1.514717209,-0.572655651
-0.712622643,-0.730403269,0.566034501,-0.848774991,1.514362656,-0.571410827
-0.709990632,-0.727953296,0.565542421,-0.846480712,1.514008102,-0.570166004
-0.70735862,-0.725503324,0.56505034,-0.844186432,1.513653548,-0.56892118
-0.704726609,-0.723053352,0.56455826,-0.841892152,1.513298994,-0.567676357
-0.702094597,-0.720603379,0.564066179,-0.839597873,1.51294444,-0.566431533
-0.699462586,-0.718153407,0.563574099,-0.837303593,1.512589887,-0.56518671
-0.696830574,-0.715703435,0.563082018,-0.835009313,1.512235333,-0.563941886
-0.694198563,-0.713253463,0.562589938,-0.832715033,1.511880779,-0.562697063
-0.691566551,-0.71080349,0.562097857,-0.830420754,1.511526225,-0.561452239
-0.68893454,-0.708353518,0.561605777,-0.828126474,1.511171672,-0.560207416
-0.686302528,-0.705903546,0.561113696,-0.825832194,1.510817118,-0.558962592
-0.683670517,-0.703453573,0.560621616,-0.823537914,1.510462564,-0.557717769
-0.681038505,-0.701003601,0.560129535,-0.821243635,1.51010801,-0.556472945
-0.678406494,-0.698553629,0.559637455,-0.818949355,1.509753457,-0.555228122
-0.675774482,-0.696103656,0.559145374,-0.816655075,1.509398903,-0.553983298
-0.673142471,-0.693653684,0.558653294,-0.814360795,1.509044349,-0.552738475
-0.670510459,-0.691203712,0.558161213,-0.812066516,1.508689795,-0.551493651
-0.667878448,-0.68875374,0.557669133,-0.809772236,1.508335242,-0.550248828
-0.665246436,-0.686303767,0.557177052,-0.807477956,1.507980688,-0.549004004
-0.662614425,-0.683853795,0.556684972,-0.805183677,1.507626134,-0.547759181
-0.659982413,-0.681403823,0.556192891,-0.802889397,1.50727158,-0.546514357
-0.657350402,-0.67895385,0.555700811,-0.800595117,1.506917026,-0.545269534
-0.65471839,-0.676503878,0.55520873,-0.798300837,1.506562473,-0.54402471
-0.652086379,-0.674053906,0.55471665,-0.796006558,1.506207919,-0.542779887
-0.649454367,-0.671603933,0.554224569,-0.793712278,1.505853365,-0.541535063
-0.646822356,-0.669153961,0.553732489,-0.791417998,1.505498811,-0.54029024
-0.644190344,-0.666703989,0.553240408,-0.789123718,1.505144258,-0.539045416
-0.641558333,-0.664254017,0.552748328,-0.786829439,1.504789704,-0.537800593
-0.638926321,-0.661804044,0.552256247,-0.784535159,1.50443515,-0.536555769
-0.63629431,-0.659354072,0.551764167,-0.782240879,1.504080596,-0.535310946
-0.633662298,-0.6569041,0.551272086,-0.779946599,1.503726043,-0.534066122
-0.631030287,-0.654454127,0.550780006,-0.77765232,1.503371489,-0.532821299
-0.628398275,-0.652004155,0.550287925,-0.77535804,1.503016935,-0.531576475
-0.625766264,-0.649554183,0.549795845,-0.77306376,1.502662381,-0.530331652
-0.623134252,-0.64710421,0.549303764,-0.770769481,1.502307827,-0.529086828
-0.620502241,-0.644654238,0.548811684,-0.768475201,1.501953274,-0.527842005
-0.617870229,-0.642204266,0.548319603,-0.766180921,1.50159872,-0.526597181
-0.615238218,-0.639754294,0.547827523,-0.763886641,1.501244166,-0.525352358
-0.612606206,-0.637304321,0.547335442,-0.761592362,1.500889612,-0.524107534
-0.609974195,-0.634854349,0.546843362,-0.759298082,1.500535059,-0.522862711
-0.607342183,-0.632404377,0.546351281,-0.757003802,1.500180505,-0.521617887
-0.604710172,-0.629954404,0.545859201,-0.754709522,1.499825951,-0.520373064
-0.60207816,-0.627504432,0.54536712,-0.752415243,1.499471397,-0.51912824
-0.599446149,-0.62505446,0.54487504,-0.750120963,1.499116844,-0.517883417
-0.596814137,-0.622604487,0.544382959,-0.747826683,1.49876229,-0.516638593
-0.594182126,-0.620154515,0.543890879,-0.745532403,1.498407736,-0.51539377
-0.591550114,-0.617704543,0.543398798,-0.743238124,1.498053182,-0.514148946
-0.588918103,-0.615254571,0.542906718,-0.740943844,1.497698629,-0.512904123
-0.586286091,-0.612804598,0.542414637,-0.738649564,1.497344075,-0.511659299
-0.58365408,-0.610354626,0.541922557,-0.736355285,1.496989521,-0.510414476
-0.581022068,-0.607904654,0.541430476,-0.734061005,1.496634967,-0.509169652
-0.578390057,-0.605454681,0.540938396,-0.731766725,1.496280413,-0.507924829
-0.575758045,-0.603004709,0.540446315,-0.729472445,1.49592586,-0.506680005
-0.573126034,-0.600554737,0.539954235,-0.727178166,1.495571306,-0.505435182
-0.570494022,-0.598104764,0.539462154,-0.724883886,1.495216752,-0.504190358
-0.567862011,-0.595654792,0.538970074,-0.722589606,1.494862198,-0.502945535
-0.565229999,-0.59320482,0.538477993,-0.720295326,1.494507645,-0.501700711
-0.562597988,-0.590754848,0.537985913,-0.718001047,1.494153091,-0.500455888
-0.559965976,-0.588304875,0.537493832,-0.715706767,1.493798537,-0.499211064
-0.557333965,-0.585854903,0.537001752,-0.713412487,1.493443983,-0.497966241
-0.554701953,-0.583404931,0.536509671,-0.711118207,1.49308943,-0.496721417
-0.552069942,-0.580954958,0.536017591,-0.708823928,1.492734876,-0.495476594
-0.54943793,-0.578504986,0.53552551,-0.706529648,1.492380322,-0.49423177
-0.546805919,-0.576055014,0.53503343,-0.704235368,1.492025768,-0.492986947
-0.544173907,-0.573605041,0.534541349,-0.701941089,1.491671214,-0.491742123
-0.541541896,-0.571155069,0.534049269,-0.699646809,1.491316661,-0.4904973
-0.538909884,-0.568705097,0.533557188,-0.697352529,1.490962107,-0.489252476
-0.536277873,-0.566255125,0.533065108,-0.695058249,1.490607553,-0.488007653
-0.533645861,-0.563805152,0.532573027,-0.69276397,1.490252999,-0.486762829
-0.53101385,-0.56135518,0.532080947,-0.69046969,1.489898446,-0.485518006
-0.528381838,-0.558905208,0.531588866,-0.68817541,1.489543892,-0.484273182
-0.525749827,-0.556455235,0.531096786,-0.68588113,1.489189338,-0.483028359
-0.523117815,-0.554005263,0.530604705,-0.683586851,1.488834784,-0.481783535
-0.520485804,-0.551555291,0.530112625,-0.681292571,1.488480231,-0.480538712
-0.517853792,-0.549105318,0.529620544,-0.678998291,1.488125677,-0.479293888
-0.515221781,-0.546655346,0.529128464,-0.676704011,1.487771123,-0.478049065
-0.512589769,-0.544205374,0.528636383,-0.674409732,1.487416569,-0.476804241
-0.509957758,-0.541755402,0.528144303,-0.672115452,1.487062016,-0.475559418
-0.507325746,-0.539305429,0.527652222,-0.669821172,1.486707462,-0.474314594
-0.504693735,-0.536855457,0.527160142,-0.667526893,1.486352908,-0.473069771
-0.502061723,-0.534405485,0.526668061,-0.665232613,1.485998354,-0.471824947
-0.499429712,-0.531955512,0.526175981,-0.662938333,1.4856438,-0.470580124
-0.4967977,-0.52950554,0.5256839,-0.660644053,1.485289247,-0.4693353
-0.494165689,-0.527055568,0.52519182,-0.658349774,1.484934693,-0.468090477
-0.491533677,-0.524605595,0.524699739,-0.656055494,1.484580139,-0.466845653
-0.488901666,-0.522155623,0.524207659,-0.653761214,1.484225585,-0.46560083
-0.486269654,-0.519705651,0.523715578,-0.651466934,1.483871032,-0.464356006
-0.483637643,-0.517255679,0.523223498,-0.649172655,1.483516478,-0.463111183
-0.481005631,-0.514805706,0.522731417,-0.646878375,1.483161924,-0.461866359
-0.47837362,-0.512355734,0.522239337,-0.644584095,1.48280737,-0.460621536
-0.475741608,-0.509905762,0.521747256,-0.642289815,1.482452817,-0.459376712
-0.473109597,-0.507455789,0.521255176,-0.639995536,1.482098263,-0.458131889
-0.470477585,-0.505005817,0.520763095,-0.637701256,1.481743709,-0.456887065
-0.467845574,-0.502555845,0.520271015,-0.635406976,1.481389155,-0.455642242
-0.465213562,-0.500105872,0.519778934,-0.633112697,1.481034601,-0.454397418
-0.462581551,-0.4976559,0.519286854,-0.630818417,1.480680048,-0.453152595
-0.459949539,-0.495205928,0.518794773,-0.628524137,1.480325494,-0.451907771
-0.457317528,-0.492755956,0.518302693,-0.626229857,1.47997094,-0.450662948
-0.454685516,-0.490305983,0.517810612,-0.623935578,1.479616386,-0.449418124
-0.452053505,-0.487856011,0.517318532,-0.621641298,1.479261833,-0.448173301
-0.449421493,-0.485406039,0.516826451,-0.619347018,1.478907279,-0.446928477
-0.446789482,-0.482956066,0.516334371,-0.617052738,1.478552725,-0.445683654
-0.44415747,-0.480506094,0.51584229,-0.614758459,1.478198171,-0.44443883
-0.441525459,-0.478056122,0.51535021,-0.612464179,1.477843618,-0.443194007
-0.438893447,-0.475606149,0.514858129,-0.610169899,1.477489064,-0.441949183
-0.436261436,-0.473156177,0.514366049,-0.607875619,1.47713451,-0.44070436
-0.433629424,-0.470706205,0.513873968,-0.60558134,1.476779956,-0.439459536
-0.430997413,-0.468256233,0.513381888,-0.60328706,1.476425402,-0.438214713
-0.428365401,-0.46580626,0.512889807,-0.60099278,1.476070849,-0.436969889
-0.42573339,-0.463356288,0.512397727,-0.598698501,1.475716295,-0.435725066
-0.423101378,-0.460906316,0.511905646,-0.596404221,1.475361741,-0.434480242
-0.420469367,-0.458456343,0.511413566,-0.594109941,1.475007187,-0.433235419
-0.417837355,-0.456006371,0.510921485,-0.591815661,1.474652634,-0.431990595
-0.415205344,-0.453556399,0.510429405,-0.589521382,1.47429808,-0.430745772
-0.412573332,-0.451106426,0.509937324,-0.587227102,1.473943526,-0.429500948
-0.409941321,-0.448656454,0.509445244,-0.584932822,1.473588972,-0.428256125
-0.407309309,-0.446206482,0.508953163,-0.582638542,1.473234419,-0.427011301
-0.404677298,-0.44375651,0.508461083,-0.580344263,1.472879865,-0.425766478
-0.402045286,-0.441306537,0.507969002,-0.578049983,1.472525311,-0.424521654
-0.399413275,-0.438856565,0.507476922,-0.575755703,1.472170757,-0.423276831
-0.396781263,-0.436406593,0.506984841,-0.573461423,1.471816204,-0.422032007
-0.394149252,-0.43395662,0.506492761,-0.571167144,1.47146165,-0.420787184
-0.39151724,-0.431506648,0.50600068,-0.568872864,1.471107096,-0.41954236
-0.388885229,-0.429056676,0.5055086,-0.566578584,1.470752542,-0.418297537
-0.386253217,-0.426606703,0.505016519,-0.564284305,1.470397988,-0.417052713
-0.383621206,-0.424156731,0.504524439,-0.561990025,1.470043435,-0.41580789
-0.380989194,-0.421706759,0.504032358,-0.559695745,1.469688881,-0.414563066
-0.378357183,-0.419256787,0.503540278,-0.557401465,1.469334327,-0.413318243
-0.375725171,-0.416806814,0.503048197,-0.555107186,1.468979773,-0.412073419
-0.37309316,-0.414356842,0.502556117,-0.552812906,1.46862522,-0.410828596
-0.370461148,-0.41190687,0.502064036,-0.550518626,1.468270666,-0.409583772
-0.367829137,-0.409456897,0.501571956,-0.548224346,1.467916112,-0.408338949
-0.365197125,-0.407006925,0.501079875,-0.545930067,1.467561558,-0.407094125
-0.362565114,-0.404556953,0.500587795,-0.543635787,1.467207005,-0.405849302
-0.359933102,-0.40210698,0.500095714,-0.541341507,1.466852451,-0.404604478
-0.357301091,-0.399657008,0.499603634,-0.539047227,1.466497897,-0.403359655
-0.354669079,-0.397207036,0.499111553,-0.536752948,1.466143343,-0.402114831
-0.352037068,-0.394757064,0.498619473,-0.534458668,1.46578879,-0.400870008
-0.349405056,-0.392307091,0.498127392,-0.532164388,1.465434236,-0.399625184
-0.346773045,-0.389857119,0.497635312,-0.529870109,1.465079682,-0.398380361
-0.344141033,-0.387407147,0.497143231,-0.527575829,1.464725128,-0.397135537
-0.341509022,-0.384957174,0.496651151,-0.525281549,1.464370574,-0.395890714
-0.33887701,-0.382507202,0.49615907,-0.522987269,1.464016021,-0.39464589
-0.336244999,-0.38005723,0.49566699,-0.52069299,1.463661467,-0.393401067
-0.333612987,-0.377607257,0.495174909,-0.51839871,1.463306913,-0.392156243
-0.330980976,-0.375157285,0.494682829,-0.51610443,1.462952359,-0.39091142
-0.328348964,-0.372707313,0.494190748,-0.51381015,1.462597806,-0.389666596
-0.325716953,-0.370257341,0.493698668,-0.511515871,1.462243252,-0.388421773
-0.323084941,-0.367807368,0.493206587,-0.509221591,1.461888698,-0.387176949
-0.32045293,-0.365357396,0.492714507,-0.506927311,1.461534144,-0.385932126
-0.317820918,-0.362907424,0.492222426,-0.504633031,1.461179591,-0.384687302
-0.315188907,-0.360457451,0.491730346,-0.502338752,1.460825037,-0.383442479
-0.312556895,-0.358007479,0.491238265,-0.500044472,1.460470483,-0.382197655
-0.309924884,-0.355557507,0.490746185,-0.497750192,1.460115929,-0.380952832
-0.307292872,-0.353107534,0.490254104,-0.495455913,1.459761375,-0.379708008
-0.304660861,-0.350657562,0.489762024,-0.493161633,1.459406822,-0.378463185
-0.302028849,-0.34820759,0.489269943,-0.490867353,1.459052268,-0.377218361
-0.299396838,-0.345757618,0.488777863,-0.488573073,1.458697714,-0.375973538
-0.296764826,-0.343307645,0.488285782,-0.486278794,1.45834316,-0.374728714
-0.294132815,-0.340857673,0.487793702,-0.483984514,1.457988607,-0.373483891
-0.291500803,-0.338407701,0.487301621,-0.481690234,1.457634053,-0.372239067
-0.288868792,-0.335957728,0.486809541,-0.479395954,1.457279499,-0.370994244
-0.28623678,-0.333507756,0.48631746,-0.477101675,1.456924945,-0.36974942
-0.283604769,-0.331057784,0.48582538,-0.474807395,1.456570392,-0.368504597
-0.280972757,-0.328607811,0.485333299,-0.472513115,1.456215838,-0.367259773
-0.278340746,-0.326157839,0.484841219,-0.470218835,1.455861284,-0.36601495
-0.275708734,-0.323707867,0.484349138,-0.467924556,1.45550673,-0.364770126
-0.273076723,-0.321257895,0.483857058,-0.465630276,1.455152177,-0.363525303
-0.270444711,-0.318807922,0.483364977,-0.463335996,1.454797623,-0.362280479
-0.2678127,-0.31635795,0.482872897,-0.461041717,1.454443069,-0.361035656
-0.265180688,-0.313907978,0.482380816,-0.458747437,1.454088515,-0.359790832
-0.262548677,-0.311458005,0.481888736,-0.456453157,1.453733961,-0.358546009
-0.259916665,-0.309008033,0.481396655,-0.454158877,1.453379408,-0.357301185
-0.257284654,-0.306558061,0.480904575,-0.451864598,1.453024854,-0.356056362
-0.254652642,-0.304108088,0.480412494,-0.449570318,1.4526703,-0.354811538
-0.252020631,-0.301658116,0.479920414,-0.447276038,1.452315746,-0.353566715
-0.249388619,-0.299208144,0.479428333,-0.444981758,1.451961193,-0.352321891
-0.246756608,-0.296758172,0.478936253,-0.442687479,1.451606639,-0.351077068
-0.244124596,-0.294308199,0.478444172,-0.440393199,1.451252085,-0.349832244
-0.241492585,-0.291858227,0.477952092,-0.438098919,1.450897531,-0.348587421
-0.238860573,-0.289408255,0.477460011,-0.435804639,1.450542978,-0.347342597
-0.23359655,-0.28450831,0.47647585,-0.43121608,1.44983387,-0.34485295
-0.23359655,-0.28450831,0.47647585,-0.43121608,1.44983387,-0.34485295
-0.232809431,-0.284292436,0.475825526,-0.430952733,1.447921022,-0.344351385
-0.232022312,-0.284076562,0.475175202,-0.430689387,1.446008174,-0.34384982
-0.231235193,-0.283860687,0.474524878,-0.43042604,1.444095326,-0.343348255
-0.230448074,-0.283644813,0.473874553,-0.430162694,1.442182478,-0.34284669
-0.229660955,-0.283428939,0.473224229,-0.429899347,1.44026963,-0.342345125
-0.228873836,-0.283213065,0.472573905,-0.429636001,1.438356782,-0.34184356
-0.228086717,-0.28299719,0.471923581,-0.429372654,1.436443933,-0.341341995
-0.227299598,-0.282781316,0.471273257,-0.429109308,1.434531085,-0.34084043
-0.226512479,-0.282565442,0.470622933,-0.428845961,1.432618237,-0.340338865
-0.22572536,-0.282349568,0.469972609,-0.428582615,1.430705389,-0.3398373
-0.22493824,-0.282133693,0.469322285,-0.428319268,1.428792541,-0.339335735
-0.224151121,-0.281917819,0.46867196,-0.428055921,1.426879693,-0.33883417
-0.223364002,-0.281701945,0.468021636,-0.427792575,1.424966845,-0.338332605
-0.222576883,-0.281486071,0.467371312,-0.427529228,1.423053997,-0.33783104
-0.221789764,-0.281270196,0.466720988,-0.427265882,1.421141149,-0.337329475
-0.221002645,-0.281054322,0.466070664,-0.427002535,1.419228301,-0.33682791
-0.220215526,-0.280838448,0.46542034,-0.426739189,1.417315453,-0.336326345
-0.219428407,-0.280622574,0.464770016,-0.426475842,1.415402605,-0.33582478
-0.218641288,-0.280406699,0.464119692,-0.426212496,1.413489757,-0.335323214
-0.217854169,-0.280190825,0.463469367,-0.425949149,1.411576908,-0.334821649
-0.21706705,-0.279974951,0.462819043,-0.425685802,1.40966406,-0.334320084
